1/1	6 cases / 6,800,000 J&J vaccines = 0.00008823% -Per Statista odds dying choking on food is 1 in 2535! The damage to the trust and confidence of potential vaccine recipients is far greater than the risk of this potential adverse reaction. This is terrible medical risk management.
1/1	6 cases in 7 million vaccines. A less than 1 in 100,000,000 chance Chance of the same blood clot if you get covid....1 in 20 But you assholes didn't mention that did you.
1/1	6 cases of blood clots out of million of vaccines, id still get J&J, you have a considerably higher chances of dying to Covid then getting one of those extremely rare blood clots.
1/1	6 cases out of 6 million, and happened within the first two weeks. It is ridiculously rare.
1/-1	6 crores exported and 10 crores to India
0/0	6 deaths so far. It's only death, nothing to worry about then
1/1	6 issues and one death out of 6 million and not actually proven to be connected, In other words the odds are 1 in a milliion you might have issues,,,far better than the odds of getting hit by a falling airplane,
1/1	6 of the 7 important senior citizens in my life have now had at least one dose!! I’ll be so happy when they’re all fully vaccinated and I can stop worrying so much.
1/-1	6 out of almost 7 million people vaccinated is hardly a proof that the vaccine is dangerous though...
0/0	6% of Americans got the first of a 2 shot vaccine and we are running out. I'm going to hold out for the Covid - 19 XL pro. It's got a better camera.
1	6% of unvaccinated people... The worst thing will be that those people will say "look i didn't get vaccinated and I'm totally fine, this vaccine is useless"
1/1	60 Million+ people globally have taken the vaccine already. Everything seems to be alright so far. Benefits clearly outweigh the risk.
0/0	60% healthcare workers dont want to have them
1/1	60% of New Yorkers are now fully vaccinated as of today. It's good but we need to do better.
0/0	60% of the recent COVID cases have been from people who are double jabbed so essentially the vaccine is useless and realistically you got a 99% survival chance so you have more of a chance to die from cancer or alzheimers
1/1	600,000 lost lives. By the time this all over, likely 2023 because of the selfish people who won’t get immunized, there will likely be a million lost lives
1/1	621,000 Americans have died from COVID ... 3 people have died from adverse reactions out of 340,000,000 doses given in the US.
1/1	63 and 67 both with health conditions on the list. We want the vaccine, MO is 50th at getting out vaccines
0/0	63% of nhs staff have refused the winter booster clot shot , tells you how safe they think it is
1/1	65 here. Vaccinated and boosted and my immune system and cell recovery abilities is just fine
0/0	66 years old 0 shots Our family don´t need vaccines
1/1	68 have all my shots got Covid very mild symptoms.
0/0	689 service members died from suicide in 2020. 24 service members have died (with) covid to date The increase in reported military suicides in 2020 as compared to 2019 is four times the amount of reported military COVID deaths to date. What's the real threat? Meanwhile the military is coercing service members into the "voluntary" vaccines by not allowing them to dine in at dining facilities and restricting their use of fitness facilities if they decline the Vax.
0/0	69% percent vaccinated. 58% death. And the covid vaccin is not riskless. No thanks!
1/1	6:40 he's way under selling it, one shot is 80% effective against infection two weeks after your shot. Is it perfect? No. But it's still very good and it's VERY unlikely you get this virus after one shot
0/0	7 billion people minus one, I don’t want a stupid vaccine, I thought it’s okay to be smart- don’t smart people question everything they are told?? This vaccine is phishy af that’s all I know
0/0	7 billion people x 65 bucks a jab x 2 jabs x 2 boosters x however many more booters they tell you to take, is why this is never going to end.
1/1	7 million vaxxed with J&J. 6 people serious side effects or death. Still better odds than contracting Covid.
0/0	70 % of the population they want to remove
1/1/1	70 year old man here, first Moderna shot only gave me a sore arm for 3 days. Second shot was similar, only sore 2 days. Next Thursday I should be immune, great days coming.
0/0	70% of all omicron cases are the double and triple vaccinated. The vaccinated are spreading omicron. They're endangering everyone else now.
1/1/1	70% vaccinated would bring herd immunity.... let’s get vaccinated so we can all go back to a normal existence again.
0/0	70+ allergic reactions which may cause further injury or death, and a <50% efficacy, I don't know what counties such as Indonesia and Singapore are thinking. I'm strongly disappointed at Singapore including Sinovac on their arsonol of vaccines to their citizens.
0/0	73 years old never had a flu shot in my life my resistance to the coronavirus is that of a twenty-year-old
1/0	74 percent of covid cases in Massachusetts today are fully vaccinated people , vaccines don't stop covid just helps with symptoms, now tell some more misinformation chloroquine has the same effect if not better
0/-1	75 percent for herd immunity? I'll stay in the 25 percent. I'll donate mine.
1/1	75% beats 0% of unvaccinated
1/1	75% is still better than a 0%. Get the vaccine!
1/1	75% of all adults are fully vaccinated. Congratulations to our fellow citizens for this momentous feat. Proud of all those who are making our vaccination drive a success.
0/0	75% of covid deaths actually died from something else. So I'm not getting vaccinated at all, ever.
1/1	75k excess deaths and a trashed economy. What choice do we have? No one wants deaths in 6 figures but that's where we're headed. I'll happily turn up when it's my turn.
1/1	77 years old dies of literally anything， Weird antivax dipshit: ThE VaX dId iT
0/0	8 months, 8 months. Your crazy if you think putting a “vaccine” in your body that was made in only 8 MONTHS will help you with anything. The world has seriously gone crazy.
1/1	8% is good when you consider everyone doubted it would come out at all.
0/0	8/9 months to study, produce, test, market and inject the first RNA-based vaccine. Innovative or experimental?
1	80 to 90% of all COVID patients are people who are unvaccinated
1/1	80% of all vaccinated have not experienced any side effects.
0/0	8000 pages of side affects wake up
0/0	85% effective? I’ll take the 99.997% survivability instead.
1/1	85% of patients are non-vaccinated patients, hospitalizations that are perfectly avoidable
1/1	87.000.000 people have been vaccinated ! The vast majority with mild or no side effects. The number should give perspective.
0/0	89% people unvaccinated are recovering on their own from the covid infection without any specific cure available...which raises the issue what is the purpose of the vaccine when it still allows the covid infection to occur?
1/1	9 million people, mainly over 80, have been vaccinated here in UK so far. They are not dying or suffering severe side effects. On the other hand, 100,000 out of a population of 65 million have died with Covid.
0/0	9 out of 10 doctors agree the Covid “vaccines” are safe and effective when threatened with losing their medical license for disagreeing.
0/0	9 pages of possible side effects , No thank you
0/0/0/0	9 pages of possible side effects No thank you
0/1	9. "I've received the vaccine and feel much safer now."
1/0/0	9."I don't believe the COVID vaccine was developed and tested thoroughly enough. I'll wait a while before getting it."
